#node1	node2	node1type	node2type	relation_type
P28907|Q10588	Q13423	gene	gene	compound
P28907|Q10588	O95544|Q4G0N4	gene	gene	compound
P40261	P28907|Q10588	gene	gene	compound
P28907|Q10588	P28907|Q10588	gene	gene	compound
P28907|Q10588	Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	gene	gene	compound
P28907|Q10588	P43490	gene	gene	compound
P28907|Q10588	P00491	gene	gene	compound
P21589|P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q9BQG2	gene	gene	compound
P21589|P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	P43490	gene	gene	compound
P21589|P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	O14638|P22413	gene	gene	compound
P21589|P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
P21589|P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	P00491	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q15274	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q9BQG2	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q6XQN6	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	O14638|P22413	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
P49902|Q8TCD5|Q96P26|Q9BXI3|Q9NPB1	P00491	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9	Q13423	gene	gene	compound
Q6IA69	Q9BQG2	gene	gene	compound
	O14638|P22413	gene	gene	compound
	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9		gene	gene	compound
O14638|P22413		gene	gene	compound
Q9BQG2		gene	gene	compound
P40261	Q06278	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9	Q6XQN6	gene	gene	compound
P28907|Q10588		gene	gene	compound
Q9NPI5|Q9NWW6	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
P43490		gene	gene	compound
Q15274	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
P00491		gene	gene	compound
O14638|P22413	Q13423	gene	gene	compound
P43490	P28907|Q10588	gene	gene	compound
P00491	P28907|Q10588	gene	gene	compound
P00491	P43490	gene	gene	compound
Q9NPI5|Q9NWW6	Q6XQN6	gene	gene	compound
Q9NPI5|Q9NWW6		gene	gene	compound
Q15274	Q6XQN6	gene	gene	compound
		gene	gene	compound
	Q9NPI5|Q9NWW6	gene	gene	compound
O14638|P22413	Q9NPI5|Q9NWW6	gene	gene	compound
Q9BQG2	Q9NPI5|Q9NWW6	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9	Q9NPI5|Q9NWW6	gene	gene	compound
Q9NPI5|Q9NWW6	P00491	gene	gene	compound
	P28907|Q10588	gene	gene	compound
O14638|P22413	P28907|Q10588	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9	P28907|Q10588	gene	gene	compound
	Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	gene	gene	compound
	O95544|Q4G0N4	gene	gene	compound
Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7		gene	gene	compound
Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	O95544|Q4G0N4	gene	gene	compound
O14638|P22413	O95544|Q4G0N4	gene	gene	compound
Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	Q13423	gene	gene	compound
Q96T66|Q9BZQ4|Q9HAN9	O95544|Q4G0N4	gene	gene	compound
Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	O14638|P22413	gene	gene	compound
	Q13423	gene	gene	compound
Q8IXJ6|Q8N6T7|Q96EB6|Q9NRC8|Q9NTG7|Q9NXA8|Q9Y6E7	Q96T66|Q9BZQ4|Q9HAN9	gene	gene	compound
Q06278		gene	gene	compound
