#node1	node2	edge_expansion:relation_type
A0A087X1C5	O60656	mult_mapping_expansion:compound
A0A087X1C5	O75310	mult_mapping_expansion:compound
A0A087X1C5	O75795	mult_mapping_expansion:compound
A0A087X1C5	P06133	mult_mapping_expansion:compound
A0A087X1C5	P08684	mult_mapping_expansion:compound
A0A087X1C5	P16662	mult_mapping_expansion:compound
A0A087X1C5	P19224	mult_mapping_expansion:compound
A0A087X1C5	P21397	mult_mapping_expansion:compound
A0A087X1C5	P22309	mult_mapping_expansion:compound
A0A087X1C5	P22310	mult_mapping_expansion:compound
A0A087X1C5	P27338	mult_mapping_expansion:compound
A0A087X1C5	P33261	mult_mapping_expansion:compound
A0A087X1C5	P35503	mult_mapping_expansion:compound
A0A087X1C5	P35504	mult_mapping_expansion:compound
A0A087X1C5	P36537	mult_mapping_expansion:compound
A0A087X1C5	P54855	mult_mapping_expansion:compound
A0A087X1C5	Q6UWM9	mult_mapping_expansion:compound
A0A087X1C5	Q9BY64	mult_mapping_expansion:compound
A0A087X1C5	Q9HAW7	mult_mapping_expansion:compound
A0A087X1C5	Q9HAW8	mult_mapping_expansion:compound
A0A087X1C5	Q9HAW9	mult_mapping_expansion:compound
A0A087X1C5	Q9Y4X1	mult_mapping_expansion:compound
O14880	P00325	mult_mapping_expansion:compound
O14880	P00326	mult_mapping_expansion:compound
O14880	P07327	mult_mapping_expansion:compound
O14880	P08319	mult_mapping_expansion:compound
O14880	P11766	mult_mapping_expansion:compound
O14880	P28332	mult_mapping_expansion:compound
O14880	P30838	mult_mapping_expansion:compound
O14880	P40394	mult_mapping_expansion:compound
O14880	P43353	mult_mapping_expansion:compound
O15217	P00325	mult_mapping_expansion:compound
O15217	P00326	mult_mapping_expansion:compound
O15217	P07327	mult_mapping_expansion:compound
O15217	P08319	mult_mapping_expansion:compound
O15217	P11766	mult_mapping_expansion:compound
O15217	P28332	mult_mapping_expansion:compound
O15217	P30838	mult_mapping_expansion:compound
O15217	P40394	mult_mapping_expansion:compound
O15217	P43353	mult_mapping_expansion:compound
O60656	A0A087X1C5	mult_mapping_expansion:compound
O60656	P08684	mult_mapping_expansion:compound
O60656	P10635	mult_mapping_expansion:compound
O60760	P00325	mult_mapping_expansion:compound
O60760	P00326	mult_mapping_expansion:compound
O60760	P07327	mult_mapping_expansion:compound
O60760	P08319	mult_mapping_expansion:compound
O60760	P11766	mult_mapping_expansion:compound
O60760	P28332	mult_mapping_expansion:compound
O60760	P30838	mult_mapping_expansion:compound
O60760	P40394	mult_mapping_expansion:compound
O60760	P43353	mult_mapping_expansion:compound
O75310	A0A087X1C5	mult_mapping_expansion:compound
O75310	P08684	mult_mapping_expansion:compound
O75310	P10635	mult_mapping_expansion:compound
O75795	A0A087X1C5	mult_mapping_expansion:compound
O75795	P08684	mult_mapping_expansion:compound
O75795	P10635	mult_mapping_expansion:compound
P00325	P30838	mult_mapping_expansion:compound
P00325	P43353	mult_mapping_expansion:compound
P00326	P30838	mult_mapping_expansion:compound
P00326	P43353	mult_mapping_expansion:compound
P05177	P08684	one_to_one_mapping:compound
P05181	P08684	one_to_one_mapping:compound
P06133	A0A087X1C5	mult_mapping_expansion:compound
P06133	P08684	mult_mapping_expansion:compound
P06133	P10635	mult_mapping_expansion:compound
P07327	P30838	mult_mapping_expansion:compound
P07327	P43353	mult_mapping_expansion:compound
P08263	P00325	mult_mapping_expansion:compound
P08263	P00326	mult_mapping_expansion:compound
P08263	P07327	mult_mapping_expansion:compound
P08263	P08319	mult_mapping_expansion:compound
P08263	P11766	mult_mapping_expansion:compound
P08263	P28332	mult_mapping_expansion:compound
P08263	P30838	mult_mapping_expansion:compound
P08263	P40394	mult_mapping_expansion:compound
P08263	P43353	mult_mapping_expansion:compound
P08319	P30838	mult_mapping_expansion:compound
P08319	P43353	mult_mapping_expansion:compound
P08684	A0A087X1C5	mult_mapping_expansion:compound
P08684	P05177	one_to_one_mapping:compound
P08684	P05181	one_to_one_mapping:compound
P08684	P10632	one_to_one_mapping:compound
P08684	P10635	mult_mapping_expansion:compound
P08684	P11712	mult_mapping_expansion:compound
P08684	P20813	one_to_one_mapping:compound
P08684	P21397	mult_mapping_expansion:compound
P08684	P27338	mult_mapping_expansion:compound
P08684	P33261	mult_mapping_expansion:compound
P09210	P00325	mult_mapping_expansion:compound
P09210	P00326	mult_mapping_expansion:compound
P09210	P07327	mult_mapping_expansion:compound
P09210	P08319	mult_mapping_expansion:compound
P09210	P11766	mult_mapping_expansion:compound
P09210	P28332	mult_mapping_expansion:compound
P09210	P30838	mult_mapping_expansion:compound
P09210	P40394	mult_mapping_expansion:compound
P09210	P43353	mult_mapping_expansion:compound
P09211	P00325	mult_mapping_expansion:compound
P09211	P00326	mult_mapping_expansion:compound
P09211	P07327	mult_mapping_expansion:compound
P09211	P08319	mult_mapping_expansion:compound
P09211	P11766	mult_mapping_expansion:compound
P09211	P28332	mult_mapping_expansion:compound
P09211	P30838	mult_mapping_expansion:compound
P09211	P40394	mult_mapping_expansion:compound
P09211	P43353	mult_mapping_expansion:compound
P09488	P00325	mult_mapping_expansion:compound
P09488	P00326	mult_mapping_expansion:compound
P09488	P07327	mult_mapping_expansion:compound
P09488	P08319	mult_mapping_expansion:compound
P09488	P11766	mult_mapping_expansion:compound
P09488	P28332	mult_mapping_expansion:compound
P09488	P30838	mult_mapping_expansion:compound
P09488	P40394	mult_mapping_expansion:compound
P09488	P43353	mult_mapping_expansion:compound
P0CG29	P00325	mult_mapping_expansion:compound
P0CG29	P00326	mult_mapping_expansion:compound
P0CG29	P07327	mult_mapping_expansion:compound
P0CG29	P08319	mult_mapping_expansion:compound
P0CG29	P11766	mult_mapping_expansion:compound
P0CG29	P28332	mult_mapping_expansion:compound
P0CG29	P30838	mult_mapping_expansion:compound
P0CG29	P40394	mult_mapping_expansion:compound
P0CG29	P43353	mult_mapping_expansion:compound
P0CG30	P00325	mult_mapping_expansion:compound
P0CG30	P00326	mult_mapping_expansion:compound
P0CG30	P07327	mult_mapping_expansion:compound
P0CG30	P08319	mult_mapping_expansion:compound
P0CG30	P11766	mult_mapping_expansion:compound
