#node1	node2	edge_expansion:relation_type
A4D0S4	P05556	mult_mapping_expansion:binding/association
A4D0S4	P23229	mult_mapping_expansion:binding/association
O00206	Q9Y6Y9	one_to_one_mapping:binding/association
O14920	P25963	mult_mapping_expansion:activation|phosphorylation
O14920	Q15653	mult_mapping_expansion:activation|phosphorylation
O15111	P25963	mult_mapping_expansion:activation|phosphorylation
O15111	Q15653	mult_mapping_expansion:activation|phosphorylation
O15230	P05556	mult_mapping_expansion:binding/association
O15230	P23229	mult_mapping_expansion:binding/association
O15524	O60674	mult_mapping_expansion:binding/association|inhibition
O15524	P23458	mult_mapping_expansion:binding/association|inhibition
O15530	P31749	mult_mapping_expansion:activation|phosphorylation
O15530	P31751	mult_mapping_expansion:activation|phosphorylation
O15530	Q9Y243	mult_mapping_expansion:activation|phosphorylation
O43318	O14920	mult_mapping_expansion:activation|phosphorylation
O43318	O15111	mult_mapping_expansion:activation|phosphorylation
O43318	P27361	mult_mapping_expansion:activation|indirect effect|phosphorylation
O43318	P28482	mult_mapping_expansion:activation|indirect effect|phosphorylation
O43318	P45983	mult_mapping_expansion:activation|indirect effect|phosphorylation
O43318	P45984	mult_mapping_expansion:activation|indirect effect|phosphorylation
O43318	P46734	mult_mapping_expansion:activation|phosphorylation
O43318	P52564	mult_mapping_expansion:activation|phosphorylation
O43318	P53779	mult_mapping_expansion:activation|indirect effect|phosphorylation
O43318	Q9Y6K9	mult_mapping_expansion:activation|phosphorylation
O60603	Q99836	one_to_one_mapping:activation
O60674	P15260	mult_mapping_expansion:binding/association
O60674	P38484	mult_mapping_expansion:binding/association
P01579	P15260	mult_mapping_expansion:binding/association
P01579	P38484	mult_mapping_expansion:binding/association
P04899	P48736	mult_mapping_expansion:activation|indirect effect
P04899	Q5UE93	mult_mapping_expansion:activation|indirect effect
P04899	Q8WYR1	mult_mapping_expansion:activation|indirect effect
P05556	A4D0S4	mult_mapping_expansion:binding/association
P05556	O15230	mult_mapping_expansion:binding/association
P05556	P07942	mult_mapping_expansion:binding/association
P05556	P11047	mult_mapping_expansion:binding/association
P05556	P24043	mult_mapping_expansion:binding/association
P05556	P25391	mult_mapping_expansion:binding/association
P05556	P55268	mult_mapping_expansion:binding/association
P05556	Q13751	mult_mapping_expansion:binding/association
P05556	Q13753	mult_mapping_expansion:binding/association
P05556	Q16363	mult_mapping_expansion:binding/association
P05556	Q16787	mult_mapping_expansion:binding/association
P05556	Q9Y6N6	mult_mapping_expansion:binding/association
P07942	P05556	mult_mapping_expansion:binding/association
P07942	P23229	mult_mapping_expansion:binding/association
P08754	P48736	mult_mapping_expansion:activation|indirect effect
P08754	Q5UE93	mult_mapping_expansion:activation|indirect effect
P08754	Q8WYR1	mult_mapping_expansion:activation|indirect effect
P09471	P48736	mult_mapping_expansion:activation|indirect effect
P09471	Q5UE93	mult_mapping_expansion:activation|indirect effect
P09471	Q8WYR1	mult_mapping_expansion:activation|indirect effect
P11047	P05556	mult_mapping_expansion:binding/association
