#node1	node2	node1type	node2type	relation_type
Q9Y6Q6	O43914	gene	gene	activation|indirect effect|phosphorylation
Q12933|Q9Y4K3	Q9UQC2	gene	gene	binding/association
Q9UQC2	Q12933|Q9Y4K3	gene	gene	binding/association
Q9NQC7	Q13501	gene	gene	binding/association
Q13501	Q9NQC7	gene	gene	binding/association
	Q12933|Q9Y4K3	gene	gene	activation|binding/association|inhibition
Q12933|Q9Y4K3		gene	gene	activation|binding/association|indirect effect
P17181|P48551	P23458|P29597	gene	gene	binding/association
P23458|P29597	P17181|P48551	gene	gene	binding/association
	O75015|P08637|P12314|P12318|P31994|P31995	gene	gene	activation|indirect effect|phosphorylation
P42680|Q06187	P16885	gene	gene	activation|phosphorylation
P52564	O15264|P53778|Q15759|Q16539	gene	gene	activation|phosphorylation
O14733	P45983|P45984|P53779	gene	gene	activation|phosphorylation
P43405	Q13094|Q8WV28	gene	gene	activation|phosphorylation
Q12933|Q9Y4K3	P63000	gene	gene	activation|indirect effect
O43914	P43405	group	gene	binding/association
P43405	O43914	gene	group	binding/association
Q14192	Q12933|Q9Y4K3	gene	gene	inhibition
P01574	P17181|P48551	gene	gene	activation
P09603	P07333	gene	gene	activation
P16298|P48454|P63098|Q08209|Q96LZ3	O95644	gene	gene	activation|dephosphorylation
	P42680|Q06187	gene	gene	activation|indirect effect
P63000	P13498|P14598|P19878|Q15080|Q9Y5S8	gene	gene	activation
Q9UQC2	P16885	gene	gene	binding/association
P16885	Q9UQC2	gene	gene	binding/association
Q00978	P01100	gene	gene	indirect effect|inhibition
Q12933|Q9Y4K3	P06239|P06241	gene	gene	binding/association
P06239|P06241	Q12933|Q9Y4K3	gene	gene	binding/association
P42224	Q12933|Q9Y4K3	gene	gene	indirect effect|inhibition
P06239|P06241	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation|indirect effect
O43318	Q02750	gene	gene	activation|indirect effect|phosphorylation
	P52564	gene	gene	activation|indirect effect|phosphorylation
P25963	P19838|Q04206	gene	gene	dissociation
P19838|Q04206	P25963	gene	gene	dissociation
Q12933|Q9Y4K3	O43318	gene	group	activation
	O14733	gene	gene	activation|indirect effect|phosphorylation
Q16566	P16220	gene	gene	activation|phosphorylation
P42224|P52630		gene	gene	binding/association
	P42224|P52630	gene	gene	binding/association
P42680|Q06187	Q13094|Q8WV28	gene	gene	binding/association
Q13094|Q8WV28	P42680|Q06187	gene	gene	binding/association
O14788		gene	gene	activation
O14543|O15524	P23458|P29597	gene	gene	binding/association
P23458|P29597	O14543|O15524	gene	gene	binding/association
		gene	gene	activation|compound
O00300	O14788	gene	gene	inhibition
P01137|P61812	P36897|P37173	gene	gene	activation
Q13094|Q8WV28		gene	gene	binding/association
	Q13094|Q8WV28	gene	gene	binding/association
P14778	Q12933|Q9Y4K3	gene	gene	activation|indirect effect
P01583|P01584	P14778	gene	gene	activation
P19438	Q12933|Q9Y4K3	gene	gene	activation
P15260|P38484	P42224	gene	gene	activation|indirect effect
	P16298|P48454|P63098|Q08209|Q96LZ3	gene	gene	activation|compound
P01579	P15260|P38484	gene	gene	activation
O00329|O00459|P27986|P42336|P42338|Q92569	P31749|P31751|Q9Y243	gene	gene	activation|indirect effect
P62993	P27361|P28482	gene	gene	activation|indirect effect
	P62993	gene	gene	activation|indirect effect
P01375	P19438	gene	gene	activation
	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation|indirect effect
	O14920	gene	gene	activation|phosphorylation
P23458|P29597	P42224|P52630	gene	gene	activation|phosphorylation
O15111	Q00653|Q01201	gene	gene	activation|phosphorylation
Q99558	O15111	gene	gene	activation|phosphorylation
P45983|P45984|P53779	P01100|P05412|P15407|P15408|P17275|P17535|P53539	gene	gene	activation|phosphorylation
O14920	P25963	gene	gene	activation|phosphorylation
O15264|P53778|Q15759|Q16539	P01100|P05412|P15407|P15408|P17275|P17535|P53539	gene	gene	activation|phosphorylation
