#node1	node2	node1type	node2type	relation_type
O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	P17612|P22612|P22694	gene	gene	compound
Q07889|Q07890	P01111|P01112|P01116	gene	gene	activation
P14416	P04899|P08754|P63096	gene	gene	activation
P12931	P17302|Q9UKL4	gene	gene	indirect effect
P28223|P28335|P41595	P29992|P50148	gene	gene	activation
Q00722|Q01970|Q15147|Q9NQ66	P05129|P05771|P17252	gene	gene	compound
P27361|P28482	P17302|Q9UKL4	gene	gene	inhibition|phosphorylation
P12931	Q9Y2U5	gene	gene	activation
O95467|P63092	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	activation
Q00722|Q01970|Q15147|Q9NQ66	Q14571|Q14573|Q14643	gene	gene	compound
P00533|P09619|P16234		gene	gene	activation
Q13164	P17302|Q9UKL4	gene	gene	inhibition|phosphorylation
Q14571|Q14573|Q14643	P05129|P05771|P17252	gene	gene	compound
	Q13163	gene	gene	activation
P33402|Q02108|Q02153	Q13237|Q13976	gene	gene	compound
P62993	Q07889|Q07890	gene	gene	activation
P21728	O95467|P63092	gene	gene	activation
Q13237|Q13976	P17302|Q9UKL4	gene	gene	indirect effect
P05129|P05771|P17252	P17302|Q9UKL4	gene	gene	indirect effect
P17612|P22612|P22694	P17302|Q9UKL4	gene	gene	indirect effect
P08588	O95467|P63092	gene	gene	activation
P06493	P17302|Q9UKL4	gene	gene	inhibition|phosphorylation
Q13163	Q13164	gene	gene	activation
	P17302|Q9UKL4	gene	gene	indirect effect|inhibition|phosphorylation
P41594|Q13255	P29992|P50148	gene	gene	activation
P17302|Q9UKL4	Q07157	gene	gene	binding/association
Q07157	P17302|Q9UKL4	gene	gene	binding/association
Q92633	P04899|P08754|P63096	gene	gene	activation
P04899|P08754|P63096	P01111|P01112|P01116	gene	gene	activation
P04899|P08754|P63096	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
P01111|P01112|P01116	P04049	gene	gene	activation
P48730	P17302	gene	gene	activation|phosphorylation
P04049	P36507|Q02750	gene	gene	activation
P17302|Q9UKL4	P17302|Q9UKL4	gene	gene	binding/association
P36507|Q02750	P27361|P28482	gene	gene	activation
P01127|P01133|P04085|Q9GZP0|Q9NRA1	P00533|P09619|P16234	gene	gene	activation
P00533|P09619|P16234	P62993	gene	gene	activation
P17302	P04350|P07437|P68371|Q13509|Q13885|Q3ZCM7|Q9BUF5|Q9BVA1|Q9H4B7	gene	gene	binding/association
P04350|P07437|P68371|Q13509|Q13885|Q3ZCM7|Q9BUF5|Q9BVA1|Q9H4B7	P17302	gene	gene	binding/association
P29992|P50148	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
P17302	A6NHL2|P0DPH7|P0DPH8|P68363|P68366|Q6PEY2|Q71U36|Q9BQE3|Q9NY65	gene	gene	binding/association
A6NHL2|P0DPH7|P0DPH8|P68363|P68366|Q6PEY2|Q71U36|Q9BQE3|Q9NY65	P17302	gene	gene	binding/association
	P17302	gene	gene	binding/association
P17302		gene	gene	binding/association
P17302	P17302	gene	gene	binding/association
