#node1	node2	node1type	node2type	relation_type
P15153|P60763|P63000	Q9UQB8	gene	gene	activation
Q9UQB8	Q9Y6W5	gene	gene	activation
P35579|P35580|P35749|Q7Z406	P60709|P63261	gene	gene	binding/association
P60709|P63261	P35579|P35580|P35749|Q7Z406	gene	gene	binding/association
P61586	P15153|P60763|P63000	gene	gene	inhibition
Q14155|Q15052	Q92888|Q9NZN5	gene	gene	inhibition
Q9NRY4	P61586	gene	gene	inhibition
P60709|P63261	O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	gene	gene	binding/association
O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	P60709|P63261	gene	gene	binding/association
P60709|P63261	O14604|P62328	gene	gene	binding/association
O14604|P62328	P60709|P63261	gene	gene	binding/association
P60709|P63261	P07737|P35080|P60673|Q8NHR9	gene	gene	binding/association
P07737|P35080|P60673|Q8NHR9	P60709|P63261	gene	gene	binding/association
P35579|P35580|P35749|Q7Z406	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	binding/association
O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	P35579|P35580|P35749|Q7Z406	gene	gene	binding/association
P60709|P63261	P23528|Q9Y281	gene	gene	binding/association
P23528|Q9Y281	P60709|P63261	gene	gene	binding/association
	O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	gene	gene	activation
P19634	P15311|P26038|P35241	gene	gene	activation
P56945|Q05397	Q14185	group	gene	activation
Q14185	P15153|P60763|P63000	gene	gene	activation
P15153|P60763|P63000	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	gene	gene	activation
P00540|P04049|P10398|P15056	P36507|Q02750	gene	gene	phosphorylation
P36507|Q02750	P27361|P28482	gene	gene	phosphorylation
O75116|Q13464	P19634	gene	gene	phosphorylation
O75116|Q13464	O14986|O60331|P48426|P78356|Q8TBX8|Q99755|Q9Y2I7	gene	gene	phosphorylation
O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	Q14155|Q15052	gene	gene	phosphorylation
P12931		gene	gene	phosphorylation
O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	P53667|P53671	gene	gene	phosphorylation
O75116|Q13464	P53667|P53671	gene	gene	phosphorylation
O14986|O60331|P48426|P78356|Q8TBX8|Q99755|Q9Y2I7	P06396|Q9Y6U3	gene	gene	inhibition
P27361|P28482	O75116|Q13464	gene	gene	inhibition|phosphorylation
O95996|P25054	Q96N96|Q9NR80	gene	gene	activation
Q15052	P15153|P60763|P63000	gene	gene	activation
Q9UBI6	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	gene	gene	activation
Q14155|Q15052	P15153|P60763|P63000	gene	gene	activation
Q96N96|Q9NR80	P15153|P60763|P63000	gene	gene	activation
O75116|Q13464	O14974|O60237|P36873|P62136|P62140|Q9BZL4	gene	gene	inhibition|phosphorylation
O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	Q15746|Q32MK0|Q86YV6|Q9H1R3	gene	gene	inhibition|phosphorylation
Q8WUW1|Q92558	O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	group	gene	activation
Q15746|Q32MK0|Q86YV6|Q9H1R3	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	phosphorylation
P53667|P53671	P23528|Q9Y281	gene	gene	inhibition|phosphorylation
O14974|O60237|P36873|P62136|P62140|Q9BZL4	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	dephosphorylation|inhibition
Q9Y2X7	P49023	gene	gene	inhibition
Q76I76|Q8TE77|Q8WYL5	P23528|Q9Y281	gene	gene	dephosphorylation
Q14155|Q15052		gene	gene	activation
P15153|P60763|P63000	Q9NYB9	gene	group	inhibition
Q9NYB9	Q8WUW1|Q92558	group	group	inhibition
P15498|P52735|Q13009|Q9UKW4	P15153|P60763|P63000	gene	gene	activation
Q92633|Q99677|Q9H1C0|Q9HBW0	Q03113|Q14344	gene	gene	activation
P48061	P61073	gene	gene	activation
	Q03113|Q14344	gene	gene	activation
P00734	P25116	gene	gene	activation
P01308	P00533|P09619|P11362|P14616|P16234|P21802|P22455|P22607	gene	gene	activation
P15498|P52735|Q13009|Q9UKW4	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	compound
O15520|O43320|O60258|O76093|O95750|P01127|P01133|P04085|P05230|P08620|P09038|P10767|P11487|P12034|P21781|P31371|P55075|Q9GZP0|Q9GZV9|Q9HCT0|Q9NP95|Q9NRA1|Q9NSA1	P00533|P09619|P11362|P14616|P16234|P21802|P22455|P22607	gene	gene	activation
P02751	O75578|P05106|P05107|P05556|P06756|P08514|P08648|P11215|P13612|P16144|P17301|P18084|P18564|P20701|P20702|P23229|P26006|P26010|P26012|P38570|P53708|P56199|Q13349|Q13683|Q13797|Q9UKX5	gene	gene	activation
P01042	P08172|P08173|P08912|P11229|P20309|P30411|P46663	gene	gene	activation
O14986|O60331|P48426|P78356|Q8TBX8|Q99755|Q9Y2I7	P18206	gene	gene	compound
O14986|O60331|P48426|P78356|Q8TBX8|Q99755|Q9Y2I7	O43707|P12814	gene	gene	compound
P18206	O14986|O60331|P48426|P78356|Q8TBX8|Q99755|Q9Y2I7	gene	gene	compound
Q03113|Q14344	Q92888|Q9NZN5	gene	gene	activation
Q92888|Q9NZN5		gene	gene	activation
	O75116|Q13464	gene	gene	activation
	O60610|O60879	gene	gene	activation
O60610|O60879	P07737|P35080|P60673|Q8NHR9	gene	gene	activation
O75116|Q13464	O14950|P10916|P19105|P24844|Q01449|Q02045|Q96A32|Q9BUA6	gene	gene	activation
P00533|P09619|P11362|P14616|P16234|P21802|P22455|P22607	Q07889|Q07890	gene	gene	activation
Q07889|Q07890	O14807|P01111|P01112|P01116|P10301|P62070	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	P00540|P04049|P10398|P15056	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	Q15052	gene	gene	activation
O75578|P05106|P05107|P05556|P06756|P08514|P08648|P11215|P13612|P16144|P17301|P18084|P18564|P20701|P20702|P23229|P26006|P26010|P26012|P38570|P53708|P56199|Q13349|Q13683|Q13797|Q9UKX5	P12931	gene	gene	activation
O75578|P05106|P05107|P05556|P06756|P08514|P08648|P11215|P13612|P16144|P17301|P18084|P18564|P20701|P20702|P23229|P26006|P26010|P26012|P38570|P53708|P56199|Q13349|Q13683|Q13797|Q9UKX5	P56945|Q05397	gene	group	activation
P08172|P08173|P08912|P11229|P20309|P30411|P46663	Q9UBI6	gene	gene	activation
Q9UBI6	P98174|Q5JSP0	gene	gene	activation
P98174|Q5JSP0	P60953	gene	gene	activation
P60953	O75914|O96013|Q13153|Q13177|Q9NQU5|Q9P286	gene	gene	activation
P15153|P60763|P63000	P46940|Q13576|Q86VI3	gene	gene	activation
P60953	P46940|Q13576|Q86VI3	gene	gene	activation
P60953	Q9NSV4	gene	gene	activation
	O00401	gene	gene	activation
	Q9UQB8	gene	gene	activation
Q9UQB8	Q8N8S7	gene	gene	activation
O00401	O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	gene	gene	activation
